logFC	logCPM	PValue	FDR
Solyc04g009980	0.0277499798838224	-1.44578159342707	1	1
Solyc04g009990	0.81305195500043	7.54157585027522	0.000673967900848417	0.00345459531996501
Solyc04g010000	0.305131388032156	6.48758744448052	0.100589771151472	0.272734305338631
Solyc04g010010	2.82785985066863	-0.00559595619274832	0.000862190462859136	0.0043112006052857
Solyc04g010020	0.440599817875809	7.39728996601605	0.013079630945974	0.0480957585621388
Solyc04g010030	1.88604733235286	-1.55374345716817	1	1
Solyc04g010040	0.877933243821604	0.499532480860856	0.269237081875507	0.610419543141002
Solyc04g010050	0.730695033766945	1.09938182683739	0.141366304689392	0.362867001474501
Solyc04g010060	1.75661527428696	2.51459609739625	7.70705920341066e-08	8.23010593348223e-07
Solyc04g010070	0.282543644000993	6.8123390921885	0.10784035055817	0.28916468642063
Solyc04g010080	-1.65101700138087	4.62263718676771	4.07780178056314e-13	9.00253162324323e-12
Solyc04g010090	0.0680453866371333	5.56000581287872	0.727878708874436	1
Solyc04g010100	1.01808196154299	3.79267090550973	8.7101359228284e-05	0.000542462141664386
Solyc04g010110	0.54638225898608	5.20645894116394	0.00658236426408148	0.026465875164844
Solyc04g010120	-0.145314337062705	6.56464483662537	0.394616189798139	0.819044375305149
Solyc04g010130	0	-1.66887626930952	1	1
Solyc04g010140	-1.59817408317403	-1.17047161007931	0.416047622747516	0.849337685020434
Solyc04g010150	0	-1.66887626930952	1	1
Solyc04g010160	0	-1.66887626930952	1	1
Solyc04g010180	0.305908345165019	3.80742287934614	0.238450424886722	0.555265064376127
Solyc04g010190	-0.0905907023129243	5.27313114049481	0.732295354160693	1
Solyc04g010200	-0.571244984907808	2.50615652461877	0.179211554686172	0.439666524873664
Solyc04g010210	-1.36121635429539	0.0147865081655974	0.158901774316818	0.397907550959054
Solyc04g010220	-1.36800886578543	5.75053353936859	4.01098877402553e-13	8.86066203279801e-12
Solyc04g010230	-0.248119675851581	4.93781209852879	0.211479942480596	0.503431859235239
Solyc04g010240	1.16859761832276	5.44166920655878	3.9391950182283e-09	5.12538124383718e-08
Solyc04g010250	0.95457737722114	5.14320530083772	0.0887154442099295	0.245542458841016
Solyc04g010260	0.32350807053574	6.38997626461786	0.0676034718594992	0.195769326823285
Solyc04g010270	0	-1.66887626930952	1	1
Solyc04g010280	2.7112115150897	-1.44457339946711	0.532724497149494	0.996590902769428
Solyc04g010290	-0.643412015380251	3.42720562639231	0.0169957835236252	0.0603798030102233
Solyc04g010300	-0.146472297249254	2.85552953638831	0.65615042660685	1
Solyc04g010310	0.16932208301341	6.28168356168763	0.333706708051946	0.71477412264972
Solyc04g010320	-1.83905293143988	-1.55503822971442	1	1
Solyc04g010330	-3.17276796856806	-1.3446763540572	0.274586035459255	0.61482864164651
Solyc04g011330	0	-1.66887626930952	1	1
Solyc04g011340	-0.839794268208211	0.295561840027273	0.234750512769497	0.54844312236264
Solyc04g011350	-0.432187530393846	4.95249307801682	0.043303923776583	0.134281218054237
Solyc04g011360	-0.6881812762465	6.64902027668222	6.64509047435702e-05	0.00042380910358677
Solyc04g011370	0.803368959541728	5.3605098755145	0.000150501482092447	0.000892802352002803
Solyc04g011380	-1.0966555067529	6.79894628833053	2.04931843814875e-08	2.39457205254346e-07
Solyc04g011390	0.966849353961258	4.63767341351417	0.00223514313066415	0.0100922917044044
Solyc04g011400	0.417995244110426	6.77478646602895	0.0194056727676676	0.0677219172146309
Solyc04g011420	-1.73480522770496	2.68254720458322	1.40368162125113e-06	1.21894602803671e-05
Solyc04g011430	-1.43545480769153	8.6212613014178	2.30266001031518e-13	5.24013592255669e-12
Solyc04g011440	-0.883355346150886	9.12360402382837	3.39029359857937e-06	2.75531771115997e-05
Solyc04g011450	-0.880345634336193	6.15846921169255	0.000418217480350584	0.00224821028485058
Solyc04g011460	0.579325937642832	6.21661382571585	0.00165180407032673	0.00772554881484664
Solyc04g011470	0	-1.66887626930952	1	1
Solyc04g011480	0.0563210399640422	-1.08238552023366	1	1
Solyc04g011490	3.97591174826102	-0.195737214959549	0.00318899264133642	0.0138586093674997
Solyc04g011500	0.488099064070166	6.84399808745982	0.0088069229690588	0.0341078361776064
Solyc04g011510	-1.37975658056743	8.11208178520021	1.00712392739014e-14	2.69240897817377e-13
Solyc04g011520	-0.0389373926253134	6.12527151529417	0.836493104417387	1
Solyc04g011530	0.337028327305008	4.577362018576	0.0994659606678437	0.270193555703396
Solyc04g011540	-1.48647507773509	4.66981494439855	3.05184303821478e-09	4.03738488335561e-08
Solyc04g011550	-1.04795710655515	4.3828675957594	2.86611216415365e-06	2.35521715865035e-05
Solyc04g011560	-1.7250510567265	5.74038180944073	2.21852368524715e-17	7.80574184575256e-16
Solyc04g011570	-0.35852884889636	3.88214337286287	0.159894762973901	0.399875085250948
Solyc04g011580	-2.94604973717337	3.24482961145488	2.43565702687414e-15	7.01352086005459e-14
Solyc04g011590	0	-1.66887626930952	1	1
Solyc04g011600	3.02387879113574	0.943295810933755	0.00347681738131049	0.0149912387882753
Solyc04g011610	0.476526926723713	4.28245915953571	0.02808370816902	0.0928733390710939
Solyc04g011620	0.0657598931801732	5.81119790621817	0.748072819727957	1
Solyc04g011630	0.612432047575741	3.17690702191377	0.0237188785416683	0.0804380366324721
Solyc04g011640	7.46522837025838	0.970351394132002	9.56388754054227e-06	7.14708677900605e-05
Solyc04g011650	0.60861145775485	5.84084636738232	0.00115450408775108	0.00561440462894996
Solyc04g011660	0	-1.66887626930952	1	1
Solyc04g011670	0.600070408803501	0.719994338518715	0.320620838008598	0.692038028561414
Solyc04g011680	1.89226837201311	-1.55327806426292	0.999999999999991	1
Solyc04g011690	3.87648604851817	-1.16378375909169	0.0790627247582409	0.223162636323715
Solyc04g011700	-0.798673720206683	2.64802764467209	0.0224414021863365	0.0768638498594443
Solyc04g011710	0	-1.66887626930952	1	1
Solyc04g011720	0	-1.66887626930952	1	1
Solyc04g011730	-1.86665974444199	-1.5528125803482	0.999999999999999	1
Solyc04g011740	-0.762857335833191	-1.34540463045538	1	1
Solyc04g011750	-0.420870257928714	3.91496145376899	0.406818223216173	0.836941732086969
Solyc04g011760	0	-1.66887626930952	1	1
Solyc04g011770	1.64430950973436	3.55251128989796	5.45108642708708e-08	5.97160499537707e-07
Solyc04g011780	0	-1.66887626930952	1	1
Solyc04g011790	0	-1.66887626930952	1	1
Solyc04g011800	0	-1.66887626930952	1	1
Solyc04g011810	3.23848074600372	-1.34409927768941	0.319230907578468	0.690310662971928
Solyc04g011820	2.68654860245358	-1.44587182091226	0.513182272520603	0.978266997201221
Solyc04g011830	0	-1.66887626930952	1	1
Solyc04g011840	0	-1.66887626930952	1	1
Solyc04g011850	0	-1.66887626930952	1	1
Solyc04g011860	0	-1.66887626930952	1	1
Solyc04g011870	-1.86956755181948	-1.55254221346525	1	1
Solyc04g011880	0	-1.66887626930952	1	1
Solyc04g011890	0	-1.66887626930952	1	1
Solyc04g011900	1.62113825628253	0.328198138177176	0.0181252126512859	0.0638889829213567
Solyc04g011910	2.68142514321618	-1.44624443180587	0.535626332842685	0.996590902769428
Solyc04g011920	0	-1.66887626930952	1	1
Solyc04g011940	0.0623730139969553	-1.44715767126512	1	1
Solyc04g011950	0.322922263461483	-0.858300751746833	1	1
Solyc04g011960	1.88605529222699	-1.55374345716817	0.999999999999997	1
Solyc04g011970	0.835353930736554	-1.3487874163194	1	1
Solyc04g011980	0.0769541886599242	-1.25599024847116	1	1
Solyc04g011990	-1.62674818784636	-1.16532129182478	0.425508751893447	0.86297041564
Solyc04g012000	0	-1.66887626930952	1	1
Solyc04g012010	-0.676372072251762	1.13285930568546	0.140634972958647	0.362006575193457
Solyc04g012020	0	-1.66887626930952	1	1
Solyc04g012030	2.46708953415459	0.0329858728286707	0.00142328104480553	0.00676238621466159
Solyc04g012040	1.59190942406427	4.07239893319452	1.01465442053609e-10	1.65426779633599e-09
Solyc04g012050	7.05795224937829	0.667921681907324	5.45484387664566e-10	8.06773267905765e-09
Solyc04g012060	-0.35831567601667	2.74197681854497	0.255009393393194	0.585927696464567
Solyc04g012070	0	-1.66887626930952	1	1
Solyc04g012080	-2.5938405322842	-1.44973817592865	0.532987714576145	0.996590902769428
Solyc04g012090	0	-1.66887626930952	1	1
Solyc04g012100	0	-1.66887626930952	1	1
Solyc04g012110	0	-1.66887626930952	1	1
Solyc04g012120	1.09659931501657	8.21314531721891	2.41709931237009e-09	3.25595841042189e-08
Solyc04g012130	1.88606477275006	-1.55374345716817	0.999999999999997	1
Solyc04g012140	-6.7229520329269	4.74869278865956	1.15565230678933e-74	2.00661688289365e-71
Solyc04g012150	-0.837433508551695	-0.394274558526235	0.46856746560055	0.931262083094506
Solyc04g012160	-1.27896062794743	6.25316065423247	9.29901961540468e-13	1.95240056943264e-11
Solyc04g012170	0.430252072313174	6.84826186933592	0.0107493624842616	0.0406106517614178
Solyc04g012180	0.536260248418444	6.38823703685598	0.00293663312276186	0.0128860826957482
Solyc04g012190	1.89226818145189	-1.55327806426292	0.999999999999998	1
Solyc04g012200	0	-1.66887626930952	1	1
Solyc04g013200	0	-1.66887626930952	1	1
Solyc04g014200	0	-1.66887626930952	1	1
Solyc04g014210	-2.92161092206342	6.22056294302763	8.49264706076273e-50	3.04045520081554e-47
Solyc04g014220	0.290111097463315	-0.7306878933904	1	1
Solyc04g014230	0	-1.66887626930952	1	1
Solyc04g014240	-0.356757839949441	5.38889365841687	0.0556219819793171	0.166086377316917
Solyc04g014250	-0.00443435652158852	6.50541285943011	0.983329959619727	1
Solyc04g014260	-0.574444643265423	0.888687388697282	0.32792360455257	0.704577045448898
Solyc04g014270	-1.15061786589318	4.18887771173063	1.8779787610096e-06	1.59883717660163e-05
Solyc04g014280	3.19374497921205	-1.34622185452136	0.263627699609002	0.599833710467722
Solyc04g014290	1.83054493082158	3.19267328367154	0.00242966627638442	0.0108744710375051
Solyc04g014300	0	-1.66887626930952	1	1
Solyc04g014310	0	-1.66887626930952	1	1
Solyc04g014320	1.5597927572539	4.38035694366766	0.000464120357710625	0.00246746902360944
Solyc04g014330	1.44418032925603	3.90354418578204	0.00232686444159186	0.01046426074374
Solyc04g014340	0	-1.66887626930952	1	1
Solyc04g014350	0	-1.66887626930952	1	1
Solyc04g014360	0	-1.66887626930952	1	1
Solyc04g014370	0.545851294807076	2.51548656768553	0.0904526073812858	0.249594572628519
Solyc04g014380	0	-1.66887626930952	1	1
Solyc04g014390	-0.445429167006355	6.16987732002689	0.0116745749858086	0.0436126253799673
Solyc04g014400	-2.70851136961801	0.467953637729101	0.000112023471358169	0.000682498085939498
Solyc04g014410	0	-1.66887626930952	1	1
Solyc04g014420	0	-1.66887626930952	1	1
Solyc04g014430	0	-1.66887626930952	1	1
Solyc04g014440	2.68654804480874	-1.44587182091226	0.513177062854246	0.978266997201221
Solyc04g014450	0.0769412647236954	-1.25599024847116	1	1
Solyc04g014460	0.00800481570509538	6.28379745013817	0.969280566531278	1
Solyc04g014470	-0.461935907993864	-1.1652468560491	1	1
Solyc04g014480	-2.75818290024876	5.78391937852007	2.02067473696545e-22	1.10681343202838e-20
Solyc04g014490	0.440324859639939	6.725466249299	0.025630703427296	0.0858733659353313
Solyc04g014500	-1.32902638737769	5.90104322635494	3.89891506217732e-11	6.71282217968427e-10
Solyc04g014510	3.40055249363054	0.415875829894252	0.000517966380173876	0.00272371570022686
Solyc04g014520	0	-1.66887626930952	1	1
Solyc04g014530	1.23127706218773	-1.00517711192136	0.479924608311508	0.948298257344736
Solyc04g014540	0.198396228148063	3.55860361160817	0.469997837263252	0.933368526344241
Solyc04g014550	0	-1.66887626930952	1	1
Solyc04g014560	-0.518991935704496	6.53460214944471	0.00731228722869066	0.0289548231004265
Solyc04g014570	0.558070230563879	5.80247412172195	0.00585053649787862	0.0238408332506255
Solyc04g014580	-2.63859300767759	-1.44726108577211	0.512761680185936	0.978266997201221
Solyc04g014590	-0.770887500922685	-1.34567225791411	0.999999999999999	1
Solyc04g014600	0.179497012305763	7.1889896530073	0.307266045757279	0.671349438216498
Solyc04g014610	-0.850835662930557	-0.865665356260584	0.541574975573484	1
Solyc04g014620	0	-1.66887626930952	1	1
Solyc04g014640	0	-1.66887626930952	1	1
Solyc04g014650	-0.749572206581024	-1.34806053891131	1	1
Solyc04g014660	0	-1.66887626930952	1	1
Solyc04g014670	0.904220975584024	6.96622515484628	1.54901051585322e-07	1.57934492613138e-06
Solyc04g014680	-1.74123993796964	2.09827367124539	2.52641488814155e-05	0.00017504950083897
Solyc04g014690	0	-1.66887626930952	1	1
Solyc04g014700	-0.626991671257994	3.52753798111596	0.0158052855752056	0.0567014620010501
Solyc04g014710	0.11107839505365	5.59280712486492	0.547033466017782	1
Solyc04g014720	0.293967321766835	7.03489194559773	0.0819772324238839	0.229956766156166
Solyc04g014730	-1.76297658726106	2.37029274332864	4.50358145673675e-06	3.57558009254908e-05
Solyc04g014740	-0.30563675321811	0.993681380994573	0.545721057908018	1
Solyc04g014750	0.302587810561647	-0.73268961255278	1	1
Solyc04g014760	0.270367948989543	3.4264861691647	0.33014309998308	0.708320736013371
Solyc04g014770	0	-1.66887626930952	1	1
Solyc04g014780	0	-1.66887626930952	1	1
Solyc04g014790	0	-1.66887626930952	1	1
Solyc04g014800	-0.225615559420288	0.104180177610831	0.757408001016074	1
Solyc04g014810	0.297296216305351	5.31092502804793	0.137199238863551	0.354740374358912
Solyc04g014820	2.68917019154614	4.02921601788739	1.25698823291775e-20	5.82796133037848e-19
Solyc04g014830	-1.18685624064969	2.23631736628407	0.000491542152874639	0.00259774529643549
Solyc04g014840	0.0671901867349671	-1.25298420245025	1	1
Solyc04g014850	-0.401006589115187	-0.0890908656014564	0.753017970888666	1
Solyc04g014860	0	-1.66887626930952	1	1
Solyc04g014870	-0.15997684612086	4.74080411693189	0.453573424068152	0.907643442296573
Solyc04g014880	-1.8695623944752	-1.55254221346525	0.999999999999993	1
Solyc04g014890	-1.86955791662435	-1.55254221346525	1	1
Solyc04g014900	-0.572049224832961	-0.125613572430863	0.463910228014006	0.924146699039547
Solyc04g014910	0.374897116829845	3.26628210355419	0.211749436718812	0.504004296705564
Solyc04g014920	-0.0972022097953807	1.33809330774682	0.878727560031703	1
Solyc04g014930	-0.392264832397876	0.520529813436039	0.556332346340931	1
Solyc04g014940	-0.885282507869013	1.83479667102454	0.0424184757714917	0.132030689980872
Solyc04g014950	-0.489739257548153	1.46349708948716	0.284256031754934	0.630234260023852
Solyc04g014960	-0.11870803155176	4.27500896966717	0.614328471862771	1
Solyc04g014970	0.0475291366813464	-1.25400099192078	1	1
Solyc04g014980	0	-1.66887626930952	1	1
Solyc04g014990	-0.0392353405410964	0.387099292207151	1	1
Solyc04g015000	0.798064330477457	-1.34678449964267	1	1
Solyc04g015010	-0.249063010902654	-0.86259648102522	1	1
Solyc04g015020	-0.258429521461573	7.98214092262985	0.232577281025313	0.54431359896343
Solyc04g015030	-0.337858257487556	1.23843709728613	0.482476274096786	0.951607518064353
Solyc04g015040	-1.15953339073704	0.0225208126709174	0.22248716042594	0.525313545017108
Solyc04g015050	0.470591973032491	4.35157349130428	0.0334662884423968	0.107869296337397
Solyc04g015060	1.88606306796577	-1.55374345716817	0.999999999999996	1
Solyc04g015070	0.143832364864086	1.11286243230533	0.876715633056261	1
Solyc04g015080	-0.28720859836594	2.22872036218753	0.487699021812919	0.959673840123371
Solyc04g015090	1.43984883676205	-0.930568757802498	0.346354759515064	0.737091661581054
Solyc04g015100	0.101038076178886	6.77282749191672	0.596369789938126	1
Solyc04g015110	0.0398310034417521	-0.248631550962225	1	1
Solyc04g015120	-1.28398200063817	-0.682300632075552	0.437210830849287	0.881606115602323
Solyc04g015130	-0.845914318912488	5.95349269385158	7.25004239145484e-06	5.55665906263633e-05
Solyc04g015140	-0.824217686522989	-0.00984038698431948	0.311318856717994	0.678795123830337
Solyc04g015150	1.20980676384119	2.4502726551402	0.000467451974218509	0.00248138256017826
Solyc04g015160	-0.113313974858286	2.21937798303879	0.748684891850089	1
Solyc04g015170	0.927934736461105	5.68980992473647	6.08175235591961e-07	5.62752502168986e-06
Solyc04g015180	-1.28700376998494	5.00087867388661	2.19724235892991e-09	2.97944691130648e-08
Solyc04g015190	0.825021150973502	4.20475999249849	0.000324610002130108	0.00178818711040169
Solyc04g015200	0.881254681900982	5.88765645125713	3.34083190624896e-06	2.7183006000072e-05
Solyc04g015210	-0.397667505309901	2.70839106292521	0.234352426373774	0.547594987934466
Solyc04g015220	1.89226899095369	-1.55327806426292	0.999999999999999	1
Solyc04g015230	-0.492841478234173	-1.16390045367625	1	1
Solyc04g015240	0	-1.66887626930952	1	1
Solyc04g015250	0	-1.66887626930952	1	1
Solyc04g015260	0	-1.66887626930952	1	1
Solyc04g015270	0.193109332539398	6.45731182812649	0.29619902684865	0.651240641650069
Solyc04g015280	-3.85416747103616	0.763397387729157	1.45315723904166e-08	1.73474704160191e-07
Solyc04g015290	-0.212061233101521	4.4207912082908	0.348410840282013	0.740650296919287
Solyc04g015300	0.437757196219903	3.54031465052879	0.0976859703263663	0.266191203038585
Solyc04g015310	-2.6680089281608	-1.44531863043029	0.533527599741537	0.996590902769428
Solyc04g015320	-0.499585175609019	-0.794665821158555	0.771986281057559	1
Solyc04g015330	0.525516877683755	2.39484542011123	0.150497508687457	0.381428038548338
Solyc04g015340	-1.90346006421309	5.96785546492693	3.25144338495779e-10	4.94581140733374e-09
Solyc04g015350	0.232085638690623	5.78681263329168	0.21410477526256	0.508425638029466
Solyc04g015360	3.27646431019063	5.76045771767547	2.20891259039909e-39	4.3584606549312e-37
Solyc04g015370	-0.333258002324349	6.63082461721009	0.0536535383671029	0.16115087587566
Solyc04g015380	5.46390741419565	-0.445395063105218	0.000292075445599517	0.00162338412281281
Solyc04g015390	2.10913956038576	-0.157854816581044	0.0246639113324295	0.0831314810095389
Solyc04g015400	0.752963000145526	3.25835046795905	0.00431661542619863	0.0181987500188903
Solyc04g015420	-0.766622050249753	-1.34586453773692	1	1
Solyc04g015430	3.02558720627039	0.105846408300557	0.000407879096768905	0.00219705559073891
